Bolide Luminosity and Fragmentation Simulation — 8
Dia: 16.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
T_stag = 1.1663e+05     T_surf = 4.6731e+03  q_h = 2.4338e+07   q = 1.2169e+03      p_stag = 1.2177e+03
T = 4.4043e+02          p = 7.6883e-01       rho = 6.0844e-06   a = 3.8940e+02      M = 5.1361e+01

time = 1.8000e-02       lum = 5.4221e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9745e+04
E_rad_ttl = 9.6734e+08  E_dep = 1.4106e+10   KE = 1.2868e+15    Fdrag = 2.4554e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3869e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1663e+05     T_surf = 4.6773e+03  q_h = 2.4425e+07   q = 1.2212e+03      p_stag = 1.2220e+03
T = 4.4031e+02          p = 7.7136e-01       rho = 6.1062e-06   a = 3.8934e+02      M = 5.1369e+01

time = 2.1000e-02       lum = 5.4415e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9703e+04
E_rad_ttl = 1.1306e+09  E_dep = 1.6486e+10   KE = 1.2868e+15    Fdrag = 2.4642e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3868e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1663e+05     T_surf = 4.6815e+03  q_h = 2.4512e+07   q = 1.2256e+03      p_stag = 1.2264e+03
T = 4.4018e+02          p = 7.7389e-01       rho = 6.1280e-06   a = 3.8929e+02      M = 5.1376e+01

time = 2.4000e-02       lum = 5.4610e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9661e+04
E_rad_ttl = 1.2944e+09  E_dep = 1.8875e+10   KE = 1.2868e+15    Fdrag = 2.4730e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3868e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1662e+05     T_surf = 4.6856e+03  q_h = 2.4600e+07   q = 1.2300e+03      p_stag = 1.2308e+03
T = 4.4005e+02          p = 7.7643e-01       rho = 6.1499e-06   a = 3.8923e+02      M = 5.1383e+01

time = 2.7000e-02       lum = 5.4805e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9618e+04
E_rad_ttl = 1.4588e+09  E_dep = 2.1273e+10   KE = 1.2868e+15    Fdrag = 2.4819e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3867e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1662e+05     T_surf = 4.6898e+03  q_h = 2.4688e+07   q = 1.2344e+03      p_stag = 1.2352e+03
T = 4.3993e+02          p = 7.7899e-01       rho = 6.1719e-06   a = 3.8918e+02      M = 5.1391e+01

time = 3.0000e-02       lum = 5.5002e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9576e+04
E_rad_ttl = 1.6238e+09  E_dep = 2.3679e+10   KE = 1.2868e+15    Fdrag = 2.4907e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3866e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1662e+05     T_surf = 4.6940e+03  q_h = 2.4776e+07   q = 1.2388e+03      p_stag = 1.2396e+03
T = 4.3980e+02          p = 7.8155e-01       rho = 6.1940e-06   a = 3.8912e+02      M = 5.1398e+01

time = 3.3000e-02       lum = 5.5198e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9533e+04
E_rad_ttl = 1.7894e+09  E_dep = 2.6093e+10   KE = 1.2868e+15    Fdrag = 2.4997e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3865e+00     theta_deg = 45.000 mass = 6.4339e+06   area = 8.0424e+02
T_stag = 1.1662e+05     T_surf = 4.6982e+03  q_h = 2.4865e+07   q = 1.2432e+03      p_stag = 1.2440e+03
T = 4.3967e+02          p = 7.8412e-01       rho = 6.2162e-06   a = 3.8906e+02      M = 5.1406e+01

time = 3.6000e-02       lum = 5.5396e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9491e+04
E_rad_ttl = 1.9556e+09  E_dep = 2.8517e+10   KE = 1.2868e+15    Fdrag = 2.5086e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3864e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0424e+02
T_stag = 1.1662e+05     T_surf = 4.7024e+03  q_h = 2.4954e+07   q = 1.2477e+03      p_stag = 1.2485e+03
T = 4.3954e+02          p = 7.8670e-01       rho = 6.2385e-06   a = 3.8901e+02      M = 5.1413e+01

time = 3.9000e-02       lum = 5.5595e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9448e+04
E_rad_ttl = 2.1224e+09  E_dep = 3.0949e+10   KE = 1.2868e+15    Fdrag = 2.5176e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3864e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7066e+03  q_h = 2.5043e+07   q = 1.2522e+03      p_stag = 1.2530e+03
T = 4.3942e+02          p = 7.8929e-01       rho = 6.2608e-06   a = 3.8895e+02      M = 5.1421e+01

time = 4.2000e-02       lum = 5.5794e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9406e+04
E_rad_ttl = 2.2898e+09  E_dep = 3.3389e+10   KE = 1.2868e+15    Fdrag = 2.5266e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3863e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7108e+03  q_h = 2.5133e+07   q = 1.2567e+03      p_stag = 1.2574e+03
T = 4.3929e+02          p = 7.9189e-01       rho = 6.2832e-06   a = 3.8889e+02      M = 5.1428e+01

time = 4.5000e-02       lum = 5.5994e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9364e+04
E_rad_ttl = 2.4578e+09  E_dep = 3.5839e+10   KE = 1.2868e+15    Fdrag = 2.5357e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3862e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7151e+03  q_h = 2.5223e+07   q = 1.2612e+03      p_stag = 1.2620e+03
T = 4.3916e+02          p = 7.9450e-01       rho = 6.3058e-06   a = 3.8884e+02      M = 5.1435e+01

time = 4.8000e-02       lum = 5.6194e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9321e+04
E_rad_ttl = 2.6263e+09  E_dep = 3.8297e+10   KE = 1.2868e+15    Fdrag = 2.5448e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3861e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7193e+03  q_h = 2.5314e+07   q = 1.2657e+03      p_stag = 1.2665e+03
T = 4.3904e+02          p = 7.9712e-01       rho = 6.3284e-06   a = 3.8878e+02      M = 5.1443e+01

time = 5.1000e-02       lum = 5.6396e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9279e+04
E_rad_ttl = 2.7955e+09  E_dep = 4.0764e+10   KE = 1.2868e+15    Fdrag = 2.5539e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3860e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7235e+03  q_h = 2.5405e+07   q = 1.2702e+03      p_stag = 1.2710e+03
T = 4.3891e+02          p = 7.9975e-01       rho = 6.3511e-06   a = 3.8873e+02      M = 5.1450e+01

time = 5.4000e-02       lum = 5.6598e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9236e+04
E_rad_ttl = 2.9653e+09  E_dep = 4.3240e+10   KE = 1.2868e+15    Fdrag = 2.5630e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3859e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7277e+03  q_h = 2.5496e+07   q = 1.2748e+03      p_stag = 1.2756e+03
T = 4.3878e+02          p = 8.0238e-01       rho = 6.3738e-06   a = 3.8867e+02      M = 5.1458e+01

time = 5.7000e-02       lum = 5.6801e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9194e+04
E_rad_ttl = 3.1357e+09  E_dep = 4.5725e+10   KE = 1.2868e+15    Fdrag = 2.5722e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3859e+00     theta_deg = 45.000 mass = 6.4338e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7320e+03  q_h = 2.5587e+07   q = 1.2794e+03      p_stag = 1.2802e+03
T = 4.3866e+02          p = 8.0503e-01       rho = 6.3967e-06   a = 3.8861e+02      M = 5.1465e+01

time = 6.0000e-02       lum = 5.7005e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9152e+04
E_rad_ttl = 3.3067e+09  E_dep = 4.8219e+10   KE = 1.2868e+15    Fdrag = 2.5815e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3858e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7362e+03  q_h = 2.5679e+07   q = 1.2839e+03      p_stag = 1.2848e+03
T = 4.3853e+02          p = 8.0768e-01       rho = 6.4197e-06   a = 3.8856e+02      M = 5.1473e+01

time = 6.3000e-02       lum = 5.7210e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9109e+04
E_rad_ttl = 3.4784e+09  E_dep = 5.0721e+10   KE = 1.2868e+15    Fdrag = 2.5907e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3857e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7405e+03  q_h = 2.5771e+07   q = 1.2886e+03      p_stag = 1.2894e+03
T = 4.3840e+02          p = 8.1035e-01       rho = 6.4427e-06   a = 3.8850e+02      M = 5.1480e+01

time = 6.6000e-02       lum = 5.7415e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9067e+04
E_rad_ttl = 3.6506e+09  E_dep = 5.3233e+10   KE = 1.2868e+15    Fdrag = 2.6000e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3856e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0423e+02
T_stag = 1.1662e+05     T_surf = 4.7447e+03  q_h = 2.5864e+07   q = 1.2932e+03      p_stag = 1.2940e+03
T = 4.3828e+02          p = 8.1302e-01       rho = 6.4658e-06   a = 3.8845e+02      M = 5.1488e+01

time = 6.9000e-02       lum = 5.7622e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.9024e+04
E_rad_ttl = 3.8235e+09  E_dep = 5.5754e+10   KE = 1.2868e+15    Fdrag = 2.6094e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3855e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7490e+03  q_h = 2.5957e+07   q = 1.2978e+03      p_stag = 1.2986e+03
T = 4.3815e+02          p = 8.1571e-01       rho = 6.4891e-06   a = 3.8839e+02      M = 5.1495e+01

time = 7.2000e-02       lum = 5.7829e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8982e+04
E_rad_ttl = 3.9970e+09  E_dep = 5.8284e+10   KE = 1.2868e+15    Fdrag = 2.6187e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3854e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7532e+03  q_h = 2.6050e+07   q = 1.3025e+03      p_stag = 1.3033e+03
T = 4.3802e+02          p = 8.1840e-01       rho = 6.5124e-06   a = 3.8833e+02      M = 5.1503e+01

time = 7.5000e-02       lum = 5.8037e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8939e+04
E_rad_ttl = 4.1711e+09  E_dep = 6.0822e+10   KE = 1.2868e+15    Fdrag = 2.6282e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3853e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7575e+03  q_h = 2.6144e+07   q = 1.3072e+03      p_stag = 1.3080e+03
T = 4.3790e+02          p = 8.2111e-01       rho = 6.5358e-06   a = 3.8828e+02      M = 5.1510e+01

time = 7.8000e-02       lum = 5.8245e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8897e+04
E_rad_ttl = 4.3458e+09  E_dep = 6.3370e+10   KE = 1.2868e+15    Fdrag = 2.6376e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3853e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7618e+03  q_h = 2.6238e+07   q = 1.3119e+03      p_stag = 1.3127e+03
T = 4.3777e+02          p = 8.2382e-01       rho = 6.5593e-06   a = 3.8822e+02      M = 5.1517e+01

time = 8.1000e-02       lum = 5.8455e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8855e+04
E_rad_ttl = 4.5212e+09  E_dep = 6.5927e+10   KE = 1.2868e+15    Fdrag = 2.6471e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3852e+00     theta_deg = 45.000 mass = 6.4337e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7660e+03  q_h = 2.6332e+07   q = 1.3166e+03      p_stag = 1.3174e+03
T = 4.3764e+02          p = 8.2654e-01       rho = 6.5829e-06   a = 3.8816e+02      M = 5.1525e+01

time = 8.4000e-02       lum = 5.8665e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8812e+04
E_rad_ttl = 4.6972e+09  E_dep = 6.8494e+10   KE = 1.2867e+15    Fdrag = 2.6566e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3851e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7703e+03  q_h = 2.6427e+07   q = 1.3213e+03      p_stag = 1.3222e+03
T = 4.3752e+02          p = 8.2928e-01       rho = 6.6066e-06   a = 3.8811e+02      M = 5.1532e+01

time = 8.7000e-02       lum = 5.8876e+10     tau = 6.8578e-02   dia = 1.6000e+01    alt = 9.8770e+04
E_rad_ttl = 4.8738e+09  E_dep = 7.1069e+10   KE = 1.2867e+15    Fdrag = 2.6662e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3850e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7746e+03  q_h = 2.6522e+07   q = 1.3261e+03      p_stag = 1.3269e+03
T = 4.3739e+02          p = 8.3202e-01       rho = 6.6303e-06   a = 3.8805e+02      M = 5.1540e+01

time = 9.0000e-02       lum = 5.9088e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8727e+04
E_rad_ttl = 5.0511e+09  E_dep = 7.3654e+10   KE = 1.2867e+15    Fdrag = 2.6758e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3849e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7789e+03  q_h = 2.6617e+07   q = 1.3309e+03      p_stag = 1.3317e+03
T = 4.3726e+02          p = 8.3477e-01       rho = 6.6542e-06   a = 3.8800e+02      M = 5.1547e+01

time = 9.3000e-02       lum = 5.9301e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8685e+04
E_rad_ttl = 5.2290e+09  E_dep = 7.6248e+10   KE = 1.2867e+15    Fdrag = 2.6854e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3848e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7832e+03  q_h = 2.6713e+07   q = 1.3357e+03      p_stag = 1.3365e+03
T = 4.3713e+02          p = 8.3753e-01       rho = 6.6782e-06   a = 3.8794e+02      M = 5.1555e+01

time = 9.6000e-02       lum = 5.9514e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8642e+04
E_rad_ttl = 5.4075e+09  E_dep = 7.8852e+10   KE = 1.2867e+15    Fdrag = 2.6951e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3847e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0422e+02
T_stag = 1.1662e+05     T_surf = 4.7875e+03  q_h = 2.6809e+07   q = 1.3405e+03      p_stag = 1.3413e+03
T = 4.3701e+02          p = 8.4031e-01       rho = 6.7022e-06   a = 3.8788e+02      M = 5.1562e+01

time = 9.9000e-02       lum = 5.9729e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8600e+04
E_rad_ttl = 5.5867e+09  E_dep = 8.1465e+10   KE = 1.2867e+15    Fdrag = 2.7048e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3846e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.7918e+03  q_h = 2.6906e+07   q = 1.3453e+03      p_stag = 1.3461e+03
T = 4.3688e+02          p = 8.4309e-01       rho = 6.7263e-06   a = 3.8783e+02      M = 5.1570e+01

time = 1.0200e-01       lum = 5.9944e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8558e+04
E_rad_ttl = 5.7665e+09  E_dep = 8.4087e+10   KE = 1.2867e+15    Fdrag = 2.7145e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3846e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.7961e+03  q_h = 2.7003e+07   q = 1.3501e+03      p_stag = 1.3510e+03
T = 4.3675e+02          p = 8.4588e-01       rho = 6.7506e-06   a = 3.8777e+02      M = 5.1577e+01

time = 1.0500e-01       lum = 6.0160e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8515e+04
E_rad_ttl = 5.9470e+09  E_dep = 8.6719e+10   KE = 1.2867e+15    Fdrag = 2.7243e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3845e+00     theta_deg = 45.000 mass = 6.4336e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8004e+03  q_h = 2.7100e+07   q = 1.3550e+03      p_stag = 1.3559e+03
T = 4.3663e+02          p = 8.4868e-01       rho = 6.7749e-06   a = 3.8771e+02      M = 5.1585e+01

time = 1.0800e-01       lum = 6.0377e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8473e+04
E_rad_ttl = 6.1281e+09  E_dep = 8.9360e+10   KE = 1.2867e+15    Fdrag = 2.7341e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3844e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8048e+03  q_h = 2.7198e+07   q = 1.3599e+03      p_stag = 1.3607e+03
T = 4.3650e+02          p = 8.5149e-01       rho = 6.7993e-06   a = 3.8766e+02      M = 5.1592e+01

time = 1.1100e-01       lum = 6.0595e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8430e+04
E_rad_ttl = 6.3099e+09  E_dep = 9.2011e+10   KE = 1.2867e+15    Fdrag = 2.7440e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3843e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8091e+03  q_h = 2.7296e+07   q = 1.3648e+03      p_stag = 1.3657e+03
T = 4.3637e+02          p = 8.5432e-01       rho = 6.8239e-06   a = 3.8760e+02      M = 5.1600e+01

time = 1.1400e-01       lum = 6.0813e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8388e+04
E_rad_ttl = 6.4924e+09  E_dep = 9.4671e+10   KE = 1.2867e+15    Fdrag = 2.7539e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3842e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8134e+03  q_h = 2.7395e+07   q = 1.3697e+03      p_stag = 1.3706e+03
T = 4.3625e+02          p = 8.5715e-01       rho = 6.8485e-06   a = 3.8754e+02      M = 5.1607e+01

time = 1.1700e-01       lum = 6.1033e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8346e+04
E_rad_ttl = 6.6755e+09  E_dep = 9.7341e+10   KE = 1.2867e+15    Fdrag = 2.7638e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3841e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8177e+03  q_h = 2.7494e+07   q = 1.3747e+03      p_stag = 1.3755e+03
T = 4.3612e+02          p = 8.5999e-01       rho = 6.8732e-06   a = 3.8749e+02      M = 5.1615e+01

time = 1.2000e-01       lum = 6.1253e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8303e+04
E_rad_ttl = 6.8592e+09  E_dep = 1.0002e+11   KE = 1.2867e+15    Fdrag = 2.7738e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3840e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8221e+03  q_h = 2.7593e+07   q = 1.3796e+03      p_stag = 1.3805e+03
T = 4.3599e+02          p = 8.6285e-01       rho = 6.8980e-06   a = 3.8743e+02      M = 5.1622e+01

time = 1.2300e-01       lum = 6.1474e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8261e+04
E_rad_ttl = 7.0436e+09  E_dep = 1.0271e+11   KE = 1.2867e+15    Fdrag = 2.7838e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3839e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0421e+02
T_stag = 1.1662e+05     T_surf = 4.8264e+03  q_h = 2.7692e+07   q = 1.3846e+03      p_stag = 1.3855e+03
T = 4.3587e+02          p = 8.6571e-01       rho = 6.9229e-06   a = 3.8738e+02      M = 5.1630e+01

time = 1.2600e-01       lum = 6.1696e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8218e+04
E_rad_ttl = 7.2287e+09  E_dep = 1.0541e+11   KE = 1.2867e+15    Fdrag = 2.7938e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3838e+00     theta_deg = 45.000 mass = 6.4335e+06   area = 8.0420e+02
T_stag = 1.1662e+05     T_surf = 4.8308e+03  q_h = 2.7792e+07   q = 1.3896e+03      p_stag = 1.3905e+03
T = 4.3574e+02          p = 8.6858e-01       rho = 6.9479e-06   a = 3.8732e+02      M = 5.1637e+01

time = 1.2900e-01       lum = 6.1919e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8176e+04
E_rad_ttl = 7.4145e+09  E_dep = 1.0812e+11   KE = 1.2867e+15    Fdrag = 2.8039e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3837e+00     theta_deg = 45.000 mass = 6.4334e+06   area = 8.0420e+02
T_stag = 1.1662e+05     T_surf = 4.8351e+03  q_h = 2.7893e+07   q = 1.3946e+03      p_stag = 1.3955e+03
T = 4.3561e+02          p = 8.7147e-01       rho = 6.9730e-06   a = 3.8726e+02      M = 5.1645e+01

time = 1.3200e-01       lum = 6.2143e+10     tau = 6.8579e-02   dia = 1.6000e+01    alt = 9.8133e+04
E_rad_ttl = 7.6009e+09  E_dep = 1.1084e+11   KE = 1.2867e+15    Fdrag = 2.8140e+05  frag_stage = 0
v = 2.0000e+04          acc = 2.3836e+00     theta_deg = 45.000 mass = 6.4334e+06   area = 8.0420e+02
